DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
15,54.298,-125.8385,9,0.04,2023,1,4.24325466141795e-05,12.742127354939782,5.333919779459677
1,56.5518,-121.7542,9,0.64,2023,1,5.2640680223703384e-06,17.221758778889978,5.484239832560263
14,49.3375,-122.8883,5,0.4,2023,1,0.0,22.702666219075525,10.85559743245443
11,49.1834,-119.5598,9,4.5,2023,1,2.39157763530784e-05,20.634402211507165,8.714236831665062
16,51.4499,-117.0978,8,0.3,2023,1,0.0,23.12687708536788,10.313242212931357
1,53.8157,-125.8965,7,0.009,2023,1,0.0031313324049797586,10.936636861165368,2.342481231689476
26,54.0038,-124.442,5,0.009,2023,1,3.338456133405998e-05,17.240706380208337,7.649677530924521
10,53.473,-120.3952,5,0.009,2023,1,0.001983600854771339,6.726469294230185,2.675994491577171
1,49.8461,-124.429,6,0.03,2023,1,8.583068797918258e-07,13.338223393758142,5.360370890299521
13,54.6565,-124.7423,5,1.2,2023,1,8.523463925769192e-07,15.66563440958663,7.364088312784872
3,49.8096,-124.3128,6,0.001,2023,1,8.52346317969932e-07,15.663894907633505,8.432215627034509
9,54.0767,-124.0076,8,0.009,2023,1,0.00342277218169329,15.3815907796224,11.33738797505697
26,49.2581,-124.7742,6,0.009,2023,1,9.538688345855917e-07,19.0672597249349,12.879316584269247
21,56.5784,-120.6898,4,1.6,2023,1,1.3932585716247559e-05,2.1241667429606537,-5.11041361490885
10,49.359,-125.1033,5,0.36,2023,1,0.00014657080163260616,10.282784398396814,5.497934595743857
26,49.2591,-124.7708,6,0.13,2023,1,9.538688345855917e-07,19.0672597249349,12.879316584269247
16,51.9234,-123.1186,6,0.009,2023,1,0.0005406096836395591,15.640063222249353,5.8912216186523665
29,51.941,-123.1034,3,0.009,2023,1,8.52346317969932e-07,-4.752878570556618,-11.565814081827796
2,54.886,-126.216,10,0.009,2023,1,0.006672948598861694,6.627137120564782,5.85612513224288
14,49.0747,-121.7547,5,0.009,2023,1,0.0,18.107044474283896,6.914923604329431
7,49.9963,-124.7593,10,1.5,2023,1,,,
25,55.0501,-126.3853,8,1.65,2023,1,2.314150333404541e-05,17.131783421834314,10.541241582234704
18,49.474,-117.2805,9,0.3,2023,1,0.0021668672561645508,12.882603581746423,3.5258524576823334
14,56.5072,-121.957,4,62.0,2023,1,0.0001892924307753674,1.6065701802571652,-6.657364273071266
16,56.3876,-121.2306,4,0.2,2023,1,0.000605933967335659,3.820656077067099,-2.8950059254963776
21,58.7385,-122.6054,6,0.491,2023,1,2.2530554701916117e-06,18.831338500976585,8.789629872639978
23,52.6056,-121.4883,10,0.009,2023,1,0.0008255720137526623,0.14221789042159116,-1.8599971771240007
27,50.6517,-120.3411,4,0.2,2023,1,0.00011411309242248535,11.164917882283532,-1.0103413899739166
1,56.5125,-121.9643,5,4.0,2023,1,0.00021926679488615264,12.813537216186546,3.89598172505697
26,50.6555,-119.9423,3,2.72,2023,1,0.00013490319241782345,1.878816223144554,-4.828340911865212
28,56.2821,-120.7096,4,2.0,2023,1,8.52346317969932e-07,8.757243092854821,-1.5833712259928348
1,49.3549,-125.0876,4,2.5,2023,1,0.005260880267847767,1.41927299499514,0.21831537882491148
16,56.2967,-121.1067,4,2.0,2023,1,0.00037651568959518045,4.285011545817099,-2.607245508829749
15,51.9198,-123.0807,9,0.009,2023,1,4.4107436991680515e-07,14.492208735148154,3.8296066284179915
7,55.4641,-128.2301,5,0.48,2023,1,0.0033000797033295726,3.345343526204431,0.8937285105387787
