DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
24,54.5323,-128.5056,6,0.03,2023,1,1.7979741016915796e-05,18.18260281880697,9.914147313435876
23,53.8898,-124.0133,4,0.41,2023,1,0.008146151900291443,4.273065185546898,1.9706976572672943
12,49.0862,-121.6783,5,1.0,2023,1,2.670288040462765e-06,11.421524302164755,2.78576494852706
23,53.0211,-122.0597,4,0.009,2023,1,0.002963736653327942,4.678826904296898,0.2840114593506087
26,55.9928,-120.6102,4,4.0,2023,1,0.004005745053291321,2.2217416127522824,-5.372598393758096
31,49.5581,-115.7104,5,0.045,2023,1,0.0,18.94468205769857,5.090931193033896
10,50.0611,-123.3297,5,38.0,2023,1,3.163814534445919e-05,3.6306034088134993,1.0339046478271712
31,50.5128,-118.9957,7,1.0,2023,1,3.921985580745968e-06,19.491824722290062,2.4221950531006087
2,50.712,-120.3403,6,3.4,2023,1,1.696999959222012e-06,20.040468470255576,1.6435345967610715
12,49.0138,-124.2248,5,0.1,2023,1,2.580881073299679e-06,13.605606333414755,4.97253252665206
31,55.4941,-120.9821,10,0.2,2023,1,1.698732262411795e-06,-0.3243253072102448,-6.865951919555641
12,50.4839,-120.6084,11,0.08,2023,1,6.699562072753906e-05,-1.9135014851887604,-5.618724568684854
29,53.7618,-122.7132,4,2.0,2023,1,2.568959644122515e-06,11.708083089192712,2.2292088826497434
8,50.1913,-116.0488,8,0.01,2023,1,0.005234369755896751,15.23394673665365,10.799638366699241
15,51.3859,-121.1816,8,0.28,2023,1,0.0,21.815644200642907,11.720202382405603
28,50.8081,-119.75,6,0.15,2023,1,8.397698401907405e-05,22.412126795450888,11.823327636718773
29,55.6905,-121.4383,8,0.41,2023,1,2.5749206429281912e-06,22.132432556152366,9.576458231608115
15,50.5627,-119.0361,8,0.009,2023,1,0.0,25.990367507934593,9.595446523030603
12,55.0403,-128.2801,8,0.009,2023,1,0.0018454134464214178,11.041201527913415,10.006675974528036
11,50.7908,-120.7346,8,0.009,2023,1,5.790591238508114e-06,18.500671641031943,8.345333353678427
5,49.1812,-125.3945,6,0.009,2023,1,8.52346317969932e-07,10.92644081115725,1.2456864674886106
19,50.7668,-120.9684,8,0.0,2023,1,0.00036519765853881836,15.170013046264671,2.437499618530296
1,53.9221,-124.1533,5,0.3,2023,1,0.004637893222536604,10.65419476826986,5.6695819854736555
20,51.9253,-122.5221,4,10.0,2023,1,0.00016076862812042236,3.1500971476237396,-6.506273015340128
31,53.4308,-122.8195,8,0.1,2023,1,8.192956437369503e-05,15.716257985432946,7.7452191670735715
12,50.4464,-126.202,5,3.84,2023,1,2.580881073299679e-06,14.223282114664755,6.05285479227706
12,50.2822,-125.7337,6,0.01,2023,1,8.583068797918258e-07,16.607083257039392,8.800263977050804
21,50.2937,-125.936,6,0.9,2023,1,0.00010128617276450314,15.13106180826827,8.223142242431663
26,52.4654,-125.2659,4,0.1,2023,1,0.00565047562122345,2.9407357533772824,-1.3918855031330963
18,49.2706,-124.7774,5,0.009,2023,1,3.382563591003418e-06,18.83408635457357,13.708432769775413
2,52.0863,-123.3633,7,0.1,2023,1,0.0,12.47127240498861,-0.8308808644612213
12,49.2378,-124.7916,7,0.99,2023,1,0.0001193736053437533,16.809828694661462,12.299333190917991
13,56.3743,-121.2339,4,12.0,2023,1,9.590387344360352e-05,1.3108739217122434,-8.11102460225419
