DAY,LATITUDE,LONGITUDE,MONTH,SIZE,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
17,56.5915,-120.8561,5,1.5,2025,1,0.0002810239791983804,11.963302230834984,4.252205149332724
10,53.0737,-119.6579,9,0.59,2025,1,0.0009712070225873504,12.896716054280603,8.616578038533532
2,50.2434,-119.0997,9,67.0,2025,1,4.6315015936215786e-05,22.356881078084314,11.542537943522177
2,57.836,-123.1431,5,0.04,2025,1,8.492897336509486e-07,11.315314865112327,3.1128224690755246
30,56.146,-121.7332,3,0.81,2025,1,8.583068797918258e-07,-0.32310396830240506,-8.946357472737589
14,52.0597,-121.9556,9,13.7,2025,1,8.60691070414532e-06,17.78060366312667,8.162620798746786
9,52.4081,-125.6499,8,58.1,2025,1,0.0005133062600748417,12.52155774434408,8.563897705078148
10,56.3386,-120.7318,5,0.009,2025,1,7.792711257792462e-05,10.502372996012411,-1.7819878896077057
28,53.1328,-119.5055,6,23.1,2025,1,0.005021081009886075,7.258143361409509,5.138153330485068
23,54.3,-125.8252,4,0.3,2025,1,0.00019676089283393594,2.181921895345056,-2.7631585439045807
22,50.8753,-120.2159,8,1.84,2025,1,0.0,16.22280654907229,5.430895105997763
3,49.9569,-119.346,7,4.9,2025,1,3.7449598210059776e-05,15.736931737264001,4.16896781921389
14,49.0527,-119.7093,7,0.009,2025,1,9.289383888244629e-05,21.50810902913412,8.691728846232138
13,49.5482,-123.9307,7,0.95,2025,1,8.70227722771233e-07,21.060025151570642,15.445340728759788
18,50.0588,-120.6518,9,0.22,2025,1,0.0,14.756450271606468,6.2545124053955305
13,50.0055,-125.5615,6,0.77,2025,1,6.428360904919828e-06,11.020399347941122,4.313026046752952
26,50.0328,-120.8584,5,0.009,2025,1,0.0012209117412567139,11.89528872172042,5.686035410563193
13,50.9206,-120.0028,7,0.009,2025,1,0.0002821445464178396,18.287889734904013,9.186226145426474
25,50.4812,-122.6053,4,0.1,2025,1,8.551389569788626e-07,5.59964523315432,-1.6618281046549441
30,49.2975,-119.188,8,0.005,2025,1,1.7076895346690435e-06,17.51748936971029,4.118430074055993
15,50.4843,-121.7009,8,0.009,2025,1,0.0076590228498503166,11.487055714925134,8.708645121256552
5,49.778,-124.2928,6,0.71,2025,1,-1.4901161193847656e-08,15.005415852864587,11.016662851969443
14,49.0185,-116.0438,10,0.6,2025,1,2.0757317486186366e-05,-1.3776757558186432,-8.487128321329749
6,52.8467,-122.4509,5,0.009,2025,1,4.390231140405376e-05,12.612395858764671,2.4540077209472884
14,53.1842,-119.921,9,0.009,2025,1,1.6981363295087704e-05,16.466964340209984,7.335879262288415
29,49.8923,-120.906,6,0.5,2025,1,1.0145868145627901e-08,13.034089660644554,5.792542394002282
8,49.1252,-124.7763,8,3518.0,2025,1,1.4543533325195312e-05,15.042508697509788,11.284841791788779
14,50.0626,-123.1055,8,0.009,2025,1,0.0013487130403468939,14.644915517171228,10.602714792887411
21,56.7042,-131.1393,7,0.18,2025,1,4.6581029891967773e-05,17.36470184326174,12.78126932779952
29,54.0257,-124.9519,6,0.009,2025,1,0.0008379471432817809,12.027579243977868,6.224589920043968
2,52.1167,-122.0104,5,0.009,2025,1,8.492897336509486e-07,14.193651453654013,1.2255340576172102
28,50.3705,-121.6674,6,242.59,2025,1,7.273320295553276e-05,11.110845184326195,4.7542828877766965
21,52.8693,-118.5292,5,0.5,2025,1,0.0015797757566815562,1.8833073933919309,-1.6822647094726335
24,49.9771,-120.9058,7,0.075,2025,1,3.308057671347342e-06,16.833544667561853,10.465772883097372
25,49.4493,-115.7626,5,0.01,2025,1,0.0,13.755228932698571,3.0158744812011946
19,49.4845,-119.522,4,0.2,2025,1,0.0011634111403395764,8.640260950724326,1.6656382242838959
25,56.6375,-121.6568,5,1.03,2025,1,0.0003108680248260498,13.666280364990257,4.40373255411788
29,55.0846,-121.1575,4,37.5,2025,1,0.0007427781820297241,3.783122634887718,-1.4526796976725223
11,56.7988,-122.1182,4,2.9,2025,1,0.0036601664898512354,2.571174875895224,-2.024372482299782
6,53.405,-120.4119,7,0.009,2025,1,0.003903853893177711,10.361752446492517,6.889292017618857
5,55.7232,-121.4125,6,5.3,2025,1,4.836916923522949e-05,16.349165852864587,3.7725222269694427
31,55.4269,-121.7002,8,14.0,2025,1,0.0001207063760375604,18.942818578084314,9.82795104980471
23,49.9249,-120.4738,4,0.6,2025,1,4.7317147220837796e-05,3.0714889526367415,-5.031062189737952
19,50.4659,-120.2714,6,0.7,2025,1,0.0003019869327545166,11.342646535237634,0.28857510884603244
25,49.5708,-115.512,5,0.009,2025,1,0.0,13.969503021240257,2.6909233093261946
24,50.3236,-120.3379,5,0.009,2025,1,1.7046927496267017e-06,12.247232055664085,1.147976175944052
2,49.0666,-115.2329,6,0.009,2025,1,0.0016624778509140015,13.000851567586267,0.5614582061767805
26,50.2688,-119.091,6,0.009,2025,1,0.00019559264183044434,14.788793818155966,6.284964497884118
8,50.2597,-119.9533,11,0.009,2025,1,7.283687580184051e-06,0.677821095784509,-2.529897435506143
8,56.1137,-120.8471,9,0.009,2025,1,1.284479992591514e-06,19.11346588134768,11.990605926513695
13,58.3072,-128.6476,8,0.003,2025,1,0.004449926310371666,7.6749804178874115,3.6300057729085324
14,49.9099,-115.8351,10,0.009,2025,1,1.2740492252305557e-06,0.040374374389671175,-6.955471420288063
15,49.8389,-119.7115,10,0.009,2025,1,0.0,5.04378471374514,-3.4221163431803348
4,56.9503,-130.2636,4,0.009,2025,1,0.0001302957534790039,0.4519948323567746,-5.452385965983069
22,49.8509,-119.6953,4,0.1,2025,1,0.00017729484420669905,4.210684076945029,-4.43950500488279
14,49.7581,-123.9665,4,0.3,2025,1,,,
21,53.3407,-120.3439,5,0.95,2025,1,0.0023891472280865855,3.150885518391931,-0.9190811157226335
27,49.342,-119.7322,8,0.009,2025,1,0.0001998692750930786,24.850671386718773,5.191650009155296
7,55.6129,-121.9463,8,0.009,2025,1,0.0006013679925445103,13.7309394836426,9.44862772623702
7,50.5534,-121.2981,4,0.009,2025,1,0.003561246395008766,5.1890668233235715,2.1802567799886106
30,54.0863,-121.8613,8,0.009,2025,1,1.7076895346690435e-06,20.353833770751976,14.196961975097679
5,54.1191,-125.3466,6,0.009,2025,1,0.0037159323692321777,12.300907389322958,5.721089935302757
10,49.0167,-118.4233,6,1.12,2025,1,8.52346317969932e-07,23.391709899902366,4.7888898213704465
8,55.6044,-122.3094,4,0.009,2025,1,0.001355201005935669,2.2658763885498274,-1.6728315989176394
14,50.1375,-120.9684,6,0.009,2025,1,0.0013382911682242593,12.247392908732138,6.815335845947288
13,49.0905,-119.013,4,0.3,2025,1,0.0002740055321623913,4.302079137166345,-4.121507390340128
29,49.6115,-115.8549,6,0.59,2025,1,9.755505288921995e-06,16.68073679606124,6.382142003377282
11,53.1165,-119.75,5,0.009,2025,1,0.0038446575403163763,3.4506037394206146,0.11606241861983335
13,49.8804,-120.6295,7,1.51,2025,1,4.87625597997976e-05,18.722134526570642,10.541287994384788
12,55.0538,-128.2386,9,0.009,2025,1,0.00537523925294181,11.7301015218099,10.94116045633956
10,49.9403,-119.5063,10,0.64,2025,1,6.341934204101562e-05,12.217984771728538,7.286723709106468
15,53.0973,-122.6224,6,0.009,2025,1,0.0024873483134797425,14.647941843668661,7.062783813476585
9,50.4158,-122.7031,6,0.21,2025,1,8.702277796146518e-07,18.49704513549807,6.787940597534202
6,50.174,-120.1421,7,0.009,2025,1,2.1862983601295127e-05,15.857439295450888,6.558074569702171
2,55.8122,-121.6722,4,0.4,2025,1,0.0003499502839758861,-2.563440068562784,-11.451558176676429
15,49.0825,-120.6948,4,0.37,2025,1,8.485518492307165e-07,3.4157482147217024,-3.5185150146484148
5,53.7528,-125.9446,6,0.6,2025,1,0.002089664340019226,11.316288248697958,5.171773529052757
25,52.9766,-119.3696,8,0.2,2025,1,0.0,18.100697453816736,6.480813598632835
5,55.3783,-127.6896,6,0.56,2025,1,0.00492212176322937,11.497359212239587,6.443420664469443
5,53.9946,-126.1702,6,0.009,2025,1,0.0018822401762008667,10.769413248697958,5.137349700927757
11,54.1334,-125.3583,9,0.009,2025,1,0.0,17.617529169718466,9.455603535970056
28,50.2702,-117.7882,5,0.1,2025,1,0.0,17.27106374104818,8.72160364786788
23,56.8393,-120.4083,9,0.5,2025,1,3.5017728805541992e-06,11.49469655354818,2.623111343383812
24,50.3322,-126.017,4,0.1,2025,1,2.219351607379849e-06,9.202659861246786,3.216457621256552
27,52.444,-120.8502,8,2331.25,2025,1,0.0,20.655928548177087,9.96834271748861
23,50.2929,-117.9484,8,0.009,2025,1,5.888342857218731e-05,20.67038497924807,12.959921773274743
1,49.2792,-117.8665,9,108.0,2025,1,0.0005291218638703299,21.378322855631552,10.913913981119833
28,53.1983,-122.4939,7,1.9,2025,1,2.4780631065368652e-05,17.375785446167015,9.684968566894554
1,49.0813,-117.197,9,0.14,2025,1,0.0005342180609986258,22.73517506917318,9.597263590494833
30,49.6232,-125.2579,4,0.009,2025,1,0.0,4.237015024821005,0.18413060506185275
2,49.8693,-118.3387,9,0.009,2025,1,6.759387412103024e-05,21.458524958292685,10.223283386230491
21,51.4787,-119.008,8,25.9,2025,1,0.00025903560356255184,10.802836990356468,3.6361830393473724
6,49.9456,-125.5442,6,3.73,2025,1,0.0,15.942796325683616,9.589629745483421
8,54.9955,-120.8743,7,0.009,2025,1,0.003916099667549133,13.971132532755576,9.46213302612307
22,50.1464,-115.9825,4,0.009,2025,1,0.00021210395675552718,-0.32487907409665695,-7.141490681966104
6,49.2152,-124.6753,9,0.009,2025,1,5.022585391500911e-05,20.01931533813479,17.174903488159202
29,48.6577,-124.2155,6,5.36,2025,1,1.772762652763049e-05,15.26740671793624,10.303854242960654
20,53.0436,-125.3313,7,6.87,2025,1,0.000914120674128327,15.088555908203148,9.255042648315452
23,49.8603,-125.503,7,0.2,2025,1,0.0005157473223675879,19.15913798014327,15.464774703979515
21,49.4841,-125.1236,4,0.001,2025,1,0.0010654877845581723,5.216439183553064,0.1678888956706146
28,49.6006,-121.8368,4,0.05,2025,1,0.004205589755258643,5.532088216145837,4.418585713704431
7,49.1687,-124.4344,6,5.35,2025,1,4.410743663640915e-07,16.929676946004236,10.18071072896322
9,49.9019,-119.7004,9,0.1,2025,1,0.001053985953319625,18.85466346740725,11.83668225606283
1,49.1769,-124.3055,7,0.009,2025,1,0.0,20.89551188151046,13.668836212158226
3,51.1009,-119.6714,5,0.009,2025,1,0.0020056068897247314,11.503718312581384,2.0295864105224837
30,49.1939,-116.2472,8,450.0,2025,1,0.002782905118237977,18.305493927001976,10.401226298014365
5,49.4421,-119.994,7,0.2,2025,1,8.213520004574093e-06,14.420891698201501,3.918012237548851
27,52.0924,-122.986,5,6.0,2025,1,8.612871056357108e-07,10.738997395833337,-0.5314201354980241
15,49.1499,-118.3309,6,2.5,2025,1,6.263136401685188e-05,16.51024653116866,3.5997304280598996
